start_epoch,end_epoch,hr_bpm,rr_bpm,chosen_range_m,ahet_verified,harmonic_suspect,f_r_hz_used,f_r_raw_hz,f_r_outlier,masimo_pr_bpm,error_bpm,abs_error_bpm,low_quality
1780995625.0,1780995645.0,63.262898871753976,18.000000000000004,1.2644,True,False,0.2927581038287681,0.2927581038287681,False,64.15,-0.8871011282460302,0.8871011282460302,False
1780995630.0,1780995650.0,57.26147678337388,18.000000000000004,1.2644,True,False,0.28631239787046986,0.28631239787046986,False,63.05,-5.788523216626118,5.788523216626118,False
1780995635.0,1780995655.0,65.95888915568335,18.000000000000004,1.2644,True,False,0.2849416179657675,0.2849416179657675,False,63.857142857142854,2.1017462985404975,2.1017462985404975,False
1780995640.0,1780995660.0,77.37052674733359,18.000000000000004,1.2644,True,False,0.2939066252358909,0.2939066252358909,False,65.71428571428571,11.656241033047877,11.656241033047877,False
1780995645.0,1780995665.0,55.452704570005,18.000000000000004,1.2644,True,False,0.2994192962724243,0.2994192962724243,False,67.85714285714286,-12.404438287137864,12.404438287137864,False
1780995650.0,1780995670.0,70.32765950249406,18.000000000000004,1.2644,True,False,0.31499689342824033,0.31499689342824033,False,69.71428571428571,0.6133737882083494,0.6133737882083494,False
1780995655.0,1780995675.0,58.5196094304221,15.0,1.2644,True,False,0.272877841412711,0.272877841412711,False,71.04761904761905,-12.52800961719695,12.52800961719695,False
1780995660.0,1780995680.0,66.55237473223478,18.000000000000004,1.2644,True,False,0.28538724499711127,0.28538724499711127,False,71.23809523809524,-4.685720505860459,4.685720505860459,False
1780995665.0,1780995685.0,71.56165891438475,18.000000000000004,1.2644,True,False,0.2862789986572319,0.2862789986572319,False,71.52380952380952,0.03784939057523218,0.03784939057523218,False
1780995670.0,1780995690.0,60.43895788979241,18.000000000000004,1.2644,True,False,0.28872241301613105,0.28872241301613105,False,71.47619047619048,-11.03723258639807,11.03723258639807,False
1780995675.0,1780995695.0,69.00000000000001,9.000000000000002,1.2644,False,False,0.14616044708566928,0.14616044708566928,True,71.47619047619048,-2.4761904761904674,2.4761904761904674,False
1780995680.0,1780995700.0,68.73953264021051,18.000000000000004,1.2644,True,False,0.30883412237426416,0.30883412237426416,False,71.57142857142857,-2.8318959312180567,2.8318959312180567,False
1780995685.0,1780995705.0,62.06166331701688,18.000000000000004,1.2644,True,False,0.318780937257907,0.318780937257907,False,71.28571428571429,-9.224050968697412,9.224050968697412,False
1780995690.0,1780995710.0,71.41739179722082,18.000000000000004,1.2644,True,False,0.32003147718906355,0.32003147718906355,False,70.9047619047619,0.5126298924589179,0.5126298924589179,False
1780995695.0,1780995715.0,69.65520518515973,18.000000000000004,1.2644,True,False,0.32065342443504397,0.32065342443504397,False,71.23809523809524,-1.582890052935511,1.582890052935511,False
1780995700.0,1780995720.0,75.25631994028556,21.000000000000004,1.2644,True,False,0.33194222090858705,0.33194222090858705,False,71.9047619047619,3.3515580355236665,3.3515580355236665,False
1780995705.0,1780995725.0,75.50425977443695,21.000000000000004,1.2644,True,False,0.3361454198694503,0.3361454198694503,False,72.35,3.1542597744369516,3.1542597744369516,False
1780995710.0,1780995730.0,58.67120125056578,18.000000000000004,1.2644,True,False,0.31192813627109667,0.31192813627109667,False,73.35,-14.678798749434215,14.678798749434215,False
1780995715.0,1780995735.0,77.7048553489261,18.000000000000004,1.2644,True,False,0.30720184344516543,0.30720184344516543,False,74.45,3.2548553489260996,3.2548553489260996,False
1780995720.0,1780995740.0,78.8100439833021,18.000000000000004,1.2644,True,False,0.29487860771968666,0.29487860771968666,False,75.7,3.1100439833020914,3.1100439833020914,False
1780995725.0,1780995745.0,79.282429862591,18.000000000000004,1.2644,True,False,0.2983170540152271,0.2983170540152271,False,76.9,2.382429862590996,2.382429862590996,False
