start_epoch,end_epoch,hr_bpm,rr_bpm,chosen_range_m,masimo_pr_bpm,error_bpm,abs_error_bpm,low_quality
1780995625.0,1780995645.0,63.262898871753976,18.000000000000004,1.2644,64.15,-0.8871011282460302,0.8871011282460302,False
1780995630.0,1780995650.0,57.43761486856667,18.000000000000004,1.2644,63.05,-5.612385131433328,5.612385131433328,False
1780995635.0,1780995655.0,66.41723846620926,18.000000000000004,1.2644,63.857142857142854,2.5600956090664013,2.5600956090664013,False
1780995640.0,1780995660.0,,18.000000000000004,1.2644,65.71428571428571,,,False
1780995645.0,1780995665.0,55.184873515040294,18.000000000000004,1.2644,67.85714285714286,-12.672269342102567,12.672269342102567,False
1780995650.0,1780995670.0,57.6182645800766,18.000000000000004,1.2644,69.71428571428571,-12.09602113420911,12.09602113420911,False
1780995655.0,1780995675.0,70.2080221162295,15.0,1.2644,71.04761904761905,-0.8395969313895506,0.8395969313895506,False
1780995660.0,1780995680.0,66.76050214110255,18.000000000000004,1.2644,71.23809523809524,-4.477593096992692,4.477593096992692,False
1780995665.0,1780995685.0,,18.000000000000004,1.2644,71.52380952380952,,,False
1780995670.0,1780995690.0,60.43896160319416,18.000000000000004,1.2644,71.47619047619048,-11.037228872996323,11.037228872996323,False
1780995675.0,1780995695.0,70.35866496683578,9.000000000000002,1.2644,71.47619047619048,-1.1175255093547065,1.1175255093547065,False
1780995680.0,1780995700.0,59.704477678776975,18.000000000000004,1.2644,71.57142857142857,-11.866950892651595,11.866950892651595,False
1780995685.0,1780995705.0,59.809386603784915,18.000000000000004,1.2644,71.28571428571429,-11.476327681929376,11.476327681929376,False
1780995690.0,1780995710.0,76.10974722865619,18.000000000000004,1.2644,70.9047619047619,5.204985323894292,5.204985323894292,False
1780995695.0,1780995715.0,62.23743463037241,18.000000000000004,1.2644,71.23809523809524,-9.000660607722828,9.000660607722828,False
1780995700.0,1780995720.0,61.32580471093639,21.000000000000004,1.2644,71.9047619047619,-10.57895719382551,10.57895719382551,False
1780995705.0,1780995725.0,75.50683757113592,21.000000000000004,1.2644,72.35,3.156837571135924,3.156837571135924,False
1780995710.0,1780995730.0,,18.000000000000004,1.2644,73.35,,,False
1780995715.0,1780995735.0,77.8978163128827,18.000000000000004,1.2644,74.45,3.4478163128826935,3.4478163128826935,False
1780995720.0,1780995740.0,78.6581405330677,18.000000000000004,1.2644,75.7,2.9581405330676915,2.9581405330676915,False
1780995725.0,1780995745.0,79.2731114501264,18.000000000000004,1.2644,76.9,2.3731114501263875,2.3731114501263875,False
