start_epoch,end_epoch,hr_bpm,rr_bpm,chosen_range_m,ahet_verified,harmonic_suspect,f_r_hz_used,f_r_raw_hz,f_r_outlier,masimo_pr_bpm,error_bpm,abs_error_bpm,low_quality
1781364106.0,1781364126.0,58.86062153611039,21.000000000000004,1.2208,True,False,0.34737766688728644,0.34737766688728644,False,76.19047619047619,-17.329854654365796,17.329854654365796,False
1781364111.0,1781364131.0,70.28252329562972,21.000000000000004,1.2208,True,False,0.36508894500591116,0.36508894500591116,False,75.1,-4.817476704370279,4.817476704370279,False
1781364116.0,1781364136.0,59.25616199072482,21.000000000000004,1.2208,True,False,0.36022479489315207,0.36022479489315207,False,74.2,-14.943838009275183,14.943838009275183,False
1781364121.0,1781364141.0,65.19973148346511,21.000000000000004,1.2208,True,False,0.342658891707766,0.342658891707766,False,74.1,-8.90026851653488,8.90026851653488,False
1781364126.0,1781364146.0,62.32542428221666,21.000000000000004,1.2208,True,False,0.3346206107646895,0.3346206107646895,False,74.45,-12.124575717783344,12.124575717783344,False
1781364131.0,1781364151.0,,21.000000000000004,1.2208,False,True,0.3518167269525526,0.3518167269525526,False,74.66666666666667,,,False
1781364136.0,1781364156.0,63.683735232385494,24.0,1.2208,True,False,0.3770700060365491,0.3770700060365491,False,75.0952380952381,-11.411502862852608,11.411502862852608,False
1781364141.0,1781364161.0,,24.0,1.2208,False,True,0.3901601645928566,0.3901601645928566,False,75.0952380952381,,,False
1781364146.0,1781364166.0,67.3695956710985,24.0,1.2208,True,False,0.39784168233291384,0.39784168233291384,False,74.66666666666667,-7.297070995568177,7.297070995568177,False
1781364151.0,1781364171.0,60.77112262785911,24.0,1.2208,True,False,0.3985435712394914,0.3985435712394914,False,73.80952380952381,-13.038401181664703,13.038401181664703,False
1781364156.0,1781364176.0,68.05570882600918,21.000000000000004,1.2208,True,False,0.37077427732772056,0.37077427732772056,False,72.9047619047619,-4.849053078752718,4.849053078752718,False
1781364161.0,1781364181.0,72.00000000000001,9.000000000000002,1.2208,False,False,0.1448137112646888,0.1448137112646888,True,72.57142857142857,-0.5714285714285552,0.5714285714285552,False
1781364166.0,1781364186.0,92.7116805991608,18.000000000000004,1.2208,True,False,0.28303521912670726,0.28303521912670726,False,72.57142857142857,20.14025202773223,20.14025202773223,False
1781364171.0,1781364191.0,63.79422873729111,18.000000000000004,1.2208,True,False,0.29269805548306155,0.29269805548306155,False,73.19047619047619,-9.396247453185083,9.396247453185083,False
1781364176.0,1781364196.0,62.3877449321741,21.000000000000004,1.2208,True,False,0.33595120993113214,0.33595120993113214,False,73.95238095238095,-11.564636020206848,11.564636020206848,False
1781364181.0,1781364201.0,54.0,9.000000000000002,1.2208,False,False,0.14019859281536318,0.14019859281536318,True,74.66666666666667,-20.66666666666667,20.66666666666667,False
1781364186.0,1781364206.0,64.55258391031187,18.000000000000004,1.2208,True,False,0.29963352949954813,0.29963352949954813,False,74.95238095238095,-10.399797042069082,10.399797042069082,False
1781364191.0,1781364211.0,93.0,6.0,1.2208,False,False,0.1071085811791296,0.1071085811791296,True,75.0,18.0,18.0,False
1781364196.0,1781364216.0,58.552845923260804,18.000000000000004,1.2208,True,False,0.3138736599687707,0.3138736599687707,False,74.80952380952381,-16.256677886263006,16.256677886263006,False
1781364201.0,1781364221.0,59.64111555216624,21.000000000000004,1.2208,True,False,0.3478848123095762,0.3478848123095762,False,74.04761904761905,-14.40650349545281,14.40650349545281,False
1781364206.0,1781364226.0,69.00000000000001,6.0,1.2208,False,False,0.1134842465635823,0.1134842465635823,True,74.04761904761905,-5.047619047619037,5.047619047619037,False
1781364211.0,1781364231.0,69.90402513261598,9.000000000000002,1.2208,True,False,0.15707015823200607,0.15707015823200607,False,73.61904761904762,-3.7150224864316357,3.7150224864316357,False
1781364216.0,1781364236.0,65.56241958069126,9.000000000000002,1.2208,True,False,0.16217148339397977,0.16217148339397977,False,73.61904761904762,-8.056628038356365,8.056628038356365,False
1781364221.0,1781364241.0,105.0,6.0,1.2208,False,False,0.11270493085513968,0.11270493085513968,True,73.80952380952381,31.19047619047619,31.19047619047619,False
1781364226.0,1781364246.0,68.26201998312335,18.000000000000004,1.2208,True,False,0.3236772513541355,0.3236772513541355,False,73.45,-5.187980016876651,5.187980016876651,False
1781364231.0,1781364251.0,69.01103939581452,21.000000000000004,1.2208,True,False,0.33416861460467634,0.33416861460467634,False,73.9,-4.888960604185485,4.888960604185485,False
1781364236.0,1781364256.0,71.65066352630642,9.000000000000002,1.2208,True,False,0.17118163861282853,0.17118163861282853,False,73.6,-1.9493364736935774,1.9493364736935774,False
1781364241.0,1781364261.0,57.00000000000001,6.0,1.2208,False,False,0.11179542712529768,0.11179542712529768,True,72.95,-15.949999999999996,15.949999999999996,False
1781364246.0,1781364266.0,63.637439608683806,15.0,1.2208,True,False,0.2417100119684997,0.2417100119684997,False,72.75,-9.112560391316194,9.112560391316194,False
1781364251.0,1781364271.0,41.66618541372459,15.0,1.2208,True,False,0.2536764973745817,0.2536764973745817,False,72.57142857142857,-30.90524315770398,30.90524315770398,False
1781364256.0,1781364276.0,60.17121016846984,18.000000000000004,1.2208,True,False,0.31193430709332587,0.31193430709332587,False,72.66666666666667,-12.49545649819683,12.49545649819683,False
1781364261.0,1781364281.0,,21.000000000000004,1.2208,False,True,0.35425107477447665,0.35425107477447665,False,72.57142857142857,,,False
1781364266.0,1781364286.0,55.437318528743724,21.000000000000004,1.2208,True,False,0.3463438463191932,0.3463438463191932,False,72.47619047619048,-17.038871947446758,17.038871947446758,False
1781364271.0,1781364291.0,,18.000000000000004,1.2208,False,True,0.3230990877484879,0.3230990877484879,False,72.23809523809524,,,False
1781364276.0,1781364296.0,54.32339521005404,15.0,1.2208,True,False,0.25089883531390783,0.25089883531390783,False,71.28571428571429,-16.962319075660254,16.962319075660254,False
1781364281.0,1781364301.0,54.43731096137936,21.000000000000004,1.2208,True,False,0.3432206127740498,0.3432206127740498,False,71.76190476190476,-17.3245938005254,17.3245938005254,False
1781364286.0,1781364306.0,57.53235197177196,21.000000000000004,1.2208,True,False,0.3494251912036051,0.3494251912036051,False,72.28571428571429,-14.753362313942333,14.753362313942333,False
1781364291.0,1781364311.0,58.83966002391821,18.000000000000004,1.2208,True,False,0.301634530372228,0.301634530372228,False,72.0952380952381,-13.255578071319889,13.255578071319889,False
1781364296.0,1781364316.0,65.45531196106357,18.000000000000004,1.2208,True,False,0.30387682596827426,0.30387682596827426,False,73.42857142857143,-7.973259467507859,7.973259467507859,False
